IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
10.0.0.92,,,,8.8,High,30,"VendorFix","PHP < 7.4.30, 8.0.x < 8.0.20, 8.1.x < 8.1.7 Security Update (Jun 2022) - Linux","PHP released new versions which include a security fix.","Installed version: 7.2.34
Fixed version:     7.4.30
Installation
path / port:       /usr/bin/php7.2

",1.3.6.1.4.1.25623.1.0.148249,"CVE-2022-31625,CVE-2022-31626",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,a2b56dda-d0c4-484e-8c46-78609b446cab,"","Update to version 7.4.30, 8.0.20, 8.1.7 or later.","PHP prior to version 7.4.30, 8.0.x through 8.0.19 and 8.1.x
  through 8.1.6.","The following vulnerabilities exist:

  - CVE-2022-31625: Uninitialized array in pg_query_params()

  - CVE-2022-31626: mysqlnd/pdo password buffer overflow","Checks if a vulnerable version is present on the target host.
Details:
PHP < 7.4.30, 8.0.x < 8.0.20, 8.1.x < 8.1.7 Security Update (Jun 2022) - Lin...
(OID: 1.3.6.1.4.1.25623.1.0.148249)
Version used: 2023-10-19T05:05:21Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2023-1600,DFN-CERT-2022-2869,DFN-CERT-2022-2639,DFN-CERT-2022-2638,DFN-CERT-2022-2598,DFN-CERT-2022-2500,DFN-CERT-2022-2323,DFN-CERT-2022-1881,DFN-CERT-2022-1552,DFN-CERT-2022-1516,DFN-CERT-2022-1493,DFN-CERT-2022-1473,DFN-CERT-2022-1288,WID-SEC-2023-1737,WID-SEC-2022-0255,CB-K22/0700",""
10.0.0.92,,,,8.8,High,30,"VendorFix","PHP < 8.1.30, 8.2.x < 8.2.24, 8.3.x < 8.3.12 Multiple Vulnerabilities - Linux","PHP is prone to multiple vulnerabilities.","Installed version: 7.2.34
Fixed version:     8.1.30
Installation
path / port:       /usr/bin/php7.2

",1.3.6.1.4.1.25623.1.0.114787,"CVE-2024-8925,CVE-2024-8926,CVE-2024-8927,CVE-2024-8928,CVE-2024-9026",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,1e38aaea-f834-487c-aac0-a421c1e351ce,"","Update to version 8.1.30, 8.2.24, 8.3.12 or later.","PHP versions prior to 8.1.30, 8.2.x prior to 8.2.24 and 8.3.x
  prior to 8.3.12.","The following vulnerabilities exist:

  - CVE-2024-8925, CVE-2024-8928: Erroneous parsing of multipart form data

  - CVE-2024-8926: Bypass of CVE-2024-4577, Parameter Injection Vulnerability

  - CVE-2024-8927: cgi.force_redirect configuration is bypassable due to the environment variable
  collision

  - CVE-2024-9026: Logs from children may be altered","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.1.30, 8.2.x < 8.2.24, 8.3.x < 8.3.12 Multiple Vulnerabilities - Linux
(OID: 1.3.6.1.4.1.25623.1.0.114787)
Version used: 2024-10-17T08:02:35Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2025-0168,DFN-CERT-2024-3330,DFN-CERT-2024-3329,DFN-CERT-2024-2707,DFN-CERT-2024-2591,DFN-CERT-2024-2550,WID-SEC-2025-0137,WID-SEC-2024-3116,WID-SEC-2024-2230",""
10.0.0.92,,,,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       /snap/core22/1612/usr/sbin/sshd

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,78068d5d-1546-4e3a-b4bd-b9c76ac6fc57,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,,,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       /snap/core22/1612/usr/bin/ssh

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,fbffb34e-b051-40d5-8fe6-9c503902e8cb,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,,,8.1,High,30,"VendorFix","PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux","PHP is prone to multiple vulnerabilities.","Installed version: 7.2.34
Fixed version:     8.0.28
Installation
path / port:       /usr/bin/php7.2

",1.3.6.1.4.1.25623.1.0.104541,"CVE-2023-0567,CVE-2023-0568,CVE-2023-0662",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,68ad3dd7-5a24-4342-8954-57f7c126f9c5,"","Update to version 8.0.28, 8.1.16, 8.2.3 or later.","PHP versions prior to 8.0.28, 8.1.x prior to 8.1.16 and
  8.2.x prior to 8.2.3.","The following flaws exist:

  - CVE-2023-0567: Fixed bug #81744 (Password_verify() always return true with some hash)

  - CVE-2023-0568: Fixed bug #81746 (1-byte array overrun in common path resolve code)

  - CVE-2023-0662: Fixed bug GHSA-54hq-v5wp-fqgv (DOS vulnerability when parsing multipart request
  body)","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux
(OID: 1.3.6.1.4.1.25623.1.0.104541)
Version used: 2023-10-13T05:06:10Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2024-3330,DFN-CERT-2024-2681,DFN-CERT-2023-2570,DFN-CERT-2023-2538,DFN-CERT-2023-0994,DFN-CERT-2023-0884,DFN-CERT-2023-0462,DFN-CERT-2023-0435,DFN-CERT-2023-0336,WID-SEC-2023-2671,WID-SEC-2023-1424,WID-SEC-2023-1022,WID-SEC-2023-0383",""
10.0.0.92,,,,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       /snap/core22/1748/usr/sbin/sshd

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,f9adc657-ec63-488e-9b25-56a4bf017d82,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,,,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       /usr/bin/ssh

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,0e90c5f7-0a95-4b44-9bf6-a56e1c36b25f,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,,,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       /usr/sbin/sshd

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,86881fa5-2f95-4ed7-bc38-bb15239d82e1,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,22,tcp,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       22/tcp

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,1adfd0e4-4ea9-498f-b5dc-d3a46bcf50d9,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,,,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       /snap/core22/1748/usr/bin/ssh

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,0a41d4ff-24f4-4d6e-ad61-96c6033ab3c6,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,80,tcp,8.1,High,30,"VendorFix","PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux","PHP is prone to multiple vulnerabilities.","Installed version: 7.2.34
Fixed version:     8.0.28
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.104541,"CVE-2023-0567,CVE-2023-0568,CVE-2023-0662",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,e5f1370b-229a-4fa7-a8b1-96982a3da24f,"","Update to version 8.0.28, 8.1.16, 8.2.3 or later.","PHP versions prior to 8.0.28, 8.1.x prior to 8.1.16 and
  8.2.x prior to 8.2.3.","The following flaws exist:

  - CVE-2023-0567: Fixed bug #81744 (Password_verify() always return true with some hash)

  - CVE-2023-0568: Fixed bug #81746 (1-byte array overrun in common path resolve code)

  - CVE-2023-0662: Fixed bug GHSA-54hq-v5wp-fqgv (DOS vulnerability when parsing multipart request
  body)","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux
(OID: 1.3.6.1.4.1.25623.1.0.104541)
Version used: 2023-10-13T05:06:10Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2024-3330,DFN-CERT-2024-2681,DFN-CERT-2023-2570,DFN-CERT-2023-2538,DFN-CERT-2023-0994,DFN-CERT-2023-0884,DFN-CERT-2023-0462,DFN-CERT-2023-0435,DFN-CERT-2023-0336,WID-SEC-2023-2671,WID-SEC-2023-1424,WID-SEC-2023-1022,WID-SEC-2023-0383",""
10.0.0.92,,,,7.8,High,30,"VendorFix","OpenSSL DoS Vulnerability (20240903) - Linux","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.0.2
Fixed version:     3.0.15
Installation
path / port:       /snap/core22/1612/usr/bin/openssl

",1.3.6.1.4.1.25623.1.0.153009,"CVE-2024-6119",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,0745660b-1dcd-4809-80cc-b5b0743821e5,"Abnormal termination of an application can a cause a denial of
  service.","Update to version 3.0.15, 3.1.7, 3.2.3, 3.3.2 or later.","OpenSSL versions 3.0, 3.1, 3.2 and 3.3.","Applications performing certificate name checks (e.g., TLS
  clients checking server certificates) may attempt to read an invalid memory address resulting in
  abnormal termination of the application process.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240903) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.153009)
Version used: 2024-09-05T05:05:57Z
","Product: cpe:/a:openssl:openssl:3.0.2
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2025-0041,DFN-CERT-2024-3300,DFN-CERT-2024-3152,DFN-CERT-2024-2783,DFN-CERT-2024-2734,DFN-CERT-2024-2322,DFN-CERT-2024-2285,WID-SEC-2025-0148,WID-SEC-2025-0001,WID-SEC-2024-3201,WID-SEC-2024-2040",""
10.0.0.92,,,,7.8,High,30,"VendorFix","OpenSSL DoS Vulnerability (20240903) - Linux","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.0.2
Fixed version:     3.0.15
Installation
path / port:       /usr/bin/openssl

",1.3.6.1.4.1.25623.1.0.153009,"CVE-2024-6119",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,aa69c65d-e4bb-4b9b-bb4f-319362dc78e1,"Abnormal termination of an application can a cause a denial of
  service.","Update to version 3.0.15, 3.1.7, 3.2.3, 3.3.2 or later.","OpenSSL versions 3.0, 3.1, 3.2 and 3.3.","Applications performing certificate name checks (e.g., TLS
  clients checking server certificates) may attempt to read an invalid memory address resulting in
  abnormal termination of the application process.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240903) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.153009)
Version used: 2024-09-05T05:05:57Z
","Product: cpe:/a:openssl:openssl:3.0.2
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2025-0041,DFN-CERT-2024-3300,DFN-CERT-2024-3152,DFN-CERT-2024-2783,DFN-CERT-2024-2734,DFN-CERT-2024-2322,DFN-CERT-2024-2285,WID-SEC-2025-0148,WID-SEC-2025-0001,WID-SEC-2024-3201,WID-SEC-2024-2040",""
10.0.0.92,,,,7.8,High,30,"VendorFix","OpenSSL DoS Vulnerability (20240903) - Linux","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.0.2
Fixed version:     3.0.15
Installation
path / port:       /snap/core22/1748/usr/bin/openssl

",1.3.6.1.4.1.25623.1.0.153009,"CVE-2024-6119",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,99e32117-cffe-4f20-bc04-8642f912bc0d,"Abnormal termination of an application can a cause a denial of
  service.","Update to version 3.0.15, 3.1.7, 3.2.3, 3.3.2 or later.","OpenSSL versions 3.0, 3.1, 3.2 and 3.3.","Applications performing certificate name checks (e.g., TLS
  clients checking server certificates) may attempt to read an invalid memory address resulting in
  abnormal termination of the application process.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240903) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.153009)
Version used: 2024-09-05T05:05:57Z
","Product: cpe:/a:openssl:openssl:3.0.2
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2025-0041,DFN-CERT-2024-3300,DFN-CERT-2024-3152,DFN-CERT-2024-2783,DFN-CERT-2024-2734,DFN-CERT-2024-2322,DFN-CERT-2024-2285,WID-SEC-2025-0148,WID-SEC-2025-0001,WID-SEC-2024-3201,WID-SEC-2024-2040",""
