IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
10.0.0.92,,22,tcp,9.8,High,30,"VendorFix","OpenBSD OpenSSH 8.9 - 9.2 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.3
Installation
path / port:       22/tcp

",1.3.6.1.4.1.25623.1.0.104634,"CVE-2023-28531",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,0f248b24-acd0-46f5-a1b4-13180309f309,"","Update to version 9.3 or later.","OpenBSD OpenSSH versions starting from 8.9 and prior to 9.3.","ssh-add(1): when adding smartcard keys to ssh-agent(1) with the
  per-hop destination constraints (ssh-add -h ...) added in OpenSSH 8.9, a logic error prevented the
  constraints from being communicated to the agent. This resulted in the keys being added without
  constraints. The common cases of non-smartcard keys and keys without destination constraints are
  unaffected. This problem was reported by Luci Stanescu.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH 8.9 - 9.2 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104634)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2024-1260,DFN-CERT-2024-0341,DFN-CERT-2023-3218,DFN-CERT-2023-3182,DFN-CERT-2023-1424,WID-SEC-2024-1082,WID-SEC-2023-0670",""
10.0.0.92,,80,tcp,9.8,High,30,"VendorFix","Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Linux","Apache HTTP Server is prone to a HTTP request smuggling
  vulnerability.","Installed version: 2.4.52
Fixed version:     2.4.56
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.104597,"CVE-2023-25690",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,bf659ca3-b18a-40fd-b362-3baf5919563e,"Request splitting/smuggling could result in bypass of access
  controls in the proxy server, proxying unintended URLs to existing origin servers, and cache
  poisoning.","Update to version 2.4.56 or later.","Apache HTTP Server versions 2.4.0 through 2.4.55.","Some mod_proxy configurations allow a HTTP Request Smuggling
  attack.

  Configurations are affected when mod_proxy is enabled along with some form of RewriteRule or
  ProxyPassMatch in which a non-specific pattern matches some portion of the user-supplied
  request-target (URL) data and is then re-inserted into the proxied request-target using variable
  substitution.","Checks if a vulnerable version is present on the target host.
Details:
Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Lin...
(OID: 1.3.6.1.4.1.25623.1.0.104597)
Version used: 2024-02-15T05:05:40Z
","Product: cpe:/a:apache:http_server:2.4.52
Method: Apache HTTP Server Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.117232)
","","DFN-CERT-2023-1648,DFN-CERT-2023-1297,DFN-CERT-2023-1232,DFN-CERT-2023-0884,DFN-CERT-2023-0788,DFN-CERT-2023-0658,DFN-CERT-2023-0546,WID-SEC-2024-1591,WID-SEC-2024-0794,WID-SEC-2023-3129,WID-SEC-2023-2694,WID-SEC-2023-2031,WID-SEC-2023-1809,WID-SEC-2023-1807,WID-SEC-2023-1424,WID-SEC-2023-1021,WID-SEC-2023-0657,WID-SEC-2023-0583",""
10.0.0.92,,80,tcp,9.8,High,30,"VendorFix","Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux","Apache HTTP Server is prone to multiple vulnerabilities.","Installed version: 2.4.52
Fixed version:     2.4.54
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.148252,"CVE-2022-26377,CVE-2022-28614,CVE-2022-28615,CVE-2022-29404,CVE-2022-30556,CVE-2022-31813",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,6ae1a4d0-9e34-419e-9ccc-6bd165126fa1,"","Update to version 2.4.54 or later.","Apache HTTP Server version 2.4.53 and prior.","The following vulnerabilities exist:

  - CVE-2022-26377: mod_proxy_ajp: Possible request smuggling

  - CVE-2022-28614: Read beyond bounds via ap_rwrite()

  - CVE-2022-28615: Read beyond bounds in ap_strcmp_match()

  - CVE-2022-29404: Denial of service in mod_lua r:parsebody

  - CVE-2022-30556: Information disclosure in mod_lua with websockets

  - CVE-2022-31813: mod_proxy X-Forwarded-For dropped by hop-by-hop mechanism","Checks if a vulnerable version is present on the target host.
Details:
Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux
(OID: 1.3.6.1.4.1.25623.1.0.148252)
Version used: 2022-06-20T03:04:15Z
","Product: cpe:/a:apache:http_server:2.4.52
Method: Apache HTTP Server Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.117232)
","","DFN-CERT-2023-0119,DFN-CERT-2022-2799,DFN-CERT-2022-2789,DFN-CERT-2022-2652,DFN-CERT-2022-2509,DFN-CERT-2022-2310,DFN-CERT-2022-2167,DFN-CERT-2022-1837,DFN-CERT-2022-1833,DFN-CERT-2022-1720,DFN-CERT-2022-1353,DFN-CERT-2022-1296,WID-SEC-2024-1591,WID-SEC-2023-1969,WID-SEC-2023-0134,WID-SEC-2023-0132,WID-SEC-2022-1767,WID-SEC-2022-1766,WID-SEC-2022-1764,WID-SEC-2022-0858,WID-SEC-2022-0192,CB-K22/0692",""
10.0.0.92,,80,tcp,9.8,High,30,"VendorFix","PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Linux","PHP released new versions which include a security fix.","Installed version: 7.2.34
Fixed version:     7.4.28
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.147657,"CVE-2021-21708",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,83a9e41f-57cf-4594-969b-5011b888d56b,"","Update to version 7.4.28, 8.0.16, 8.1.3 or later.","PHP prior to version 7.4.28, 8.0.x through 8.0.15 and 8.1.x
  through 8.1.2.","Fix #81708: UAF due to php_filter_float() failing for ints.","Checks if a vulnerable version is present on the target host.
Details:
PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Lin...
(OID: 1.3.6.1.4.1.25623.1.0.147657)
Version used: 2022-03-09T03:03:43Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2024-1062,DFN-CERT-2023-1600,DFN-CERT-2022-2639,DFN-CERT-2022-2598,DFN-CERT-2022-2500,DFN-CERT-2022-2499,DFN-CERT-2022-1605,DFN-CERT-2022-0557,DFN-CERT-2022-0407,DFN-CERT-2022-0365,WID-SEC-2023-1737,WID-SEC-2022-1767,WID-SEC-2022-1335,WID-SEC-2022-1228,WID-SEC-2022-0280,CB-K22/0201",""
10.0.0.92,,80,tcp,9.8,High,30,"VendorFix","Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux","Apache HTTP Server is prone to multiple vulnerabilities.","Installed version: 2.4.52
Fixed version:     2.4.53
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.113837,"CVE-2022-22719,CVE-2022-22720,CVE-2022-22721,CVE-2022-23943",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,39cb9efe-509b-4e78-bda7-e1f6f099f53a,"","Update to version 2.4.53 or later.","Apache HTTP Server version 2.4.52 and prior.","The following vulnerabilities exist:

  - CVE-2022-22719: mod_lua Use of uninitialized value of in r:parsebody

  - CVE-2022-22720: HTTP request smuggling vulnerability

  - CVE-2022-22721: Possible buffer overflow with very large or unlimited LimitXMLRequestBody

  - CVE-2022-23943: mod_sed: Read/write beyond bounds","Checks if a vulnerable version is present on the target host.
Details:
Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux
(OID: 1.3.6.1.4.1.25623.1.0.113837)
Version used: 2022-03-21T03:03:41Z
","Product: cpe:/a:apache:http_server:2.4.52
Method: Apache HTTP Server Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.117232)
","","DFN-CERT-2022-2799,DFN-CERT-2022-2509,DFN-CERT-2022-2305,DFN-CERT-2022-2167,DFN-CERT-2022-1116,DFN-CERT-2022-1115,DFN-CERT-2022-1114,DFN-CERT-2022-0899,DFN-CERT-2022-0898,DFN-CERT-2022-0865,DFN-CERT-2022-0747,DFN-CERT-2022-0678,DFN-CERT-2022-0582,WID-SEC-2024-1591,WID-SEC-2022-1772,WID-SEC-2022-1335,WID-SEC-2022-1228,WID-SEC-2022-1161,WID-SEC-2022-1057,WID-SEC-2022-0898,WID-SEC-2022-0799,WID-SEC-2022-0755,WID-SEC-2022-0646,WID-SEC-2022-0432,WID-SEC-2022-0302,WID-SEC-2022-0290,CB-K22/0619,CB-K22/0306",""
10.0.0.92,,80,tcp,9.0,High,30,"VendorFix","Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux","Apache HTTP Server is prone to multiple vulnerabilities.","Installed version: 2.4.52
Fixed version:     2.4.55
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.149152,"CVE-2006-20001,CVE-2022-36760,CVE-2022-37436",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,fb8df89c-70c0-4a8b-b5d6-fe24aa3eeaa4,"","Update to version 2.4.55 or later.","Apache HTTP Server version 2.4.54 and prior.","The following vulnerabilities exist:

  - CVE-2006-20001: mod_dav out of bounds read, or write of zero byte

  - CVE-2022-36760: Possible request smuggling in mod_proxy_ajp

  - CVE-2022-37436: mod_proxy allows a backend to trigger HTTP response splitting","Checks if a vulnerable version is present on the target host.
Details:
Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux
(OID: 1.3.6.1.4.1.25623.1.0.149152)
Version used: 2024-02-15T05:05:40Z
","Product: cpe:/a:apache:http_server:2.4.52
Method: Apache HTTP Server Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.117232)
","","DFN-CERT-2023-2545,DFN-CERT-2023-1895,DFN-CERT-2023-1297,DFN-CERT-2023-0658,DFN-CERT-2023-0548,DFN-CERT-2023-0497,DFN-CERT-2023-0118,WID-SEC-2024-3195,WID-SEC-2024-1591,WID-SEC-2024-0794,WID-SEC-2023-2674,WID-SEC-2023-1424,WID-SEC-2023-1022,WID-SEC-2023-0561,WID-SEC-2023-0110",""
10.0.0.92,,80,tcp,8.8,High,30,"VendorFix","PHP < 8.1.30, 8.2.x < 8.2.24, 8.3.x < 8.3.12 Multiple Vulnerabilities - Linux","PHP is prone to multiple vulnerabilities.","Installed version: 7.2.34
Fixed version:     8.1.30
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.114787,"CVE-2024-8925,CVE-2024-8926,CVE-2024-8927,CVE-2024-8928,CVE-2024-9026",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,73493029-49e4-4102-8211-547528555033,"","Update to version 8.1.30, 8.2.24, 8.3.12 or later.","PHP versions prior to 8.1.30, 8.2.x prior to 8.2.24 and 8.3.x
  prior to 8.3.12.","The following vulnerabilities exist:

  - CVE-2024-8925, CVE-2024-8928: Erroneous parsing of multipart form data

  - CVE-2024-8926: Bypass of CVE-2024-4577, Parameter Injection Vulnerability

  - CVE-2024-8927: cgi.force_redirect configuration is bypassable due to the environment variable
  collision

  - CVE-2024-9026: Logs from children may be altered","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.1.30, 8.2.x < 8.2.24, 8.3.x < 8.3.12 Multiple Vulnerabilities - Linux
(OID: 1.3.6.1.4.1.25623.1.0.114787)
Version used: 2024-10-17T08:02:35Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2025-0168,DFN-CERT-2024-3330,DFN-CERT-2024-3329,DFN-CERT-2024-2707,DFN-CERT-2024-2591,DFN-CERT-2024-2550,WID-SEC-2025-0137,WID-SEC-2024-3116,WID-SEC-2024-2230",""
10.0.0.92,,80,tcp,8.8,High,30,"VendorFix","PHP < 7.4.30, 8.0.x < 8.0.20, 8.1.x < 8.1.7 Security Update (Jun 2022) - Linux","PHP released new versions which include a security fix.","Installed version: 7.2.34
Fixed version:     7.4.30
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.148249,"CVE-2022-31625,CVE-2022-31626",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,955936a4-3c12-454b-97ae-1f249121d20d,"","Update to version 7.4.30, 8.0.20, 8.1.7 or later.","PHP prior to version 7.4.30, 8.0.x through 8.0.19 and 8.1.x
  through 8.1.6.","The following vulnerabilities exist:

  - CVE-2022-31625: Uninitialized array in pg_query_params()

  - CVE-2022-31626: mysqlnd/pdo password buffer overflow","Checks if a vulnerable version is present on the target host.
Details:
PHP < 7.4.30, 8.0.x < 8.0.20, 8.1.x < 8.1.7 Security Update (Jun 2022) - Lin...
(OID: 1.3.6.1.4.1.25623.1.0.148249)
Version used: 2023-10-19T05:05:21Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2023-1600,DFN-CERT-2022-2869,DFN-CERT-2022-2639,DFN-CERT-2022-2638,DFN-CERT-2022-2598,DFN-CERT-2022-2500,DFN-CERT-2022-2323,DFN-CERT-2022-1881,DFN-CERT-2022-1552,DFN-CERT-2022-1516,DFN-CERT-2022-1493,DFN-CERT-2022-1473,DFN-CERT-2022-1288,WID-SEC-2023-1737,WID-SEC-2022-0255,CB-K22/0700",""
10.0.0.92,,80,tcp,8.1,High,30,"VendorFix","PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux","PHP is prone to multiple vulnerabilities.","Installed version: 7.2.34
Fixed version:     8.0.28
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.104541,"CVE-2023-0567,CVE-2023-0568,CVE-2023-0662",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,eef00603-3088-41fe-812f-2e9892037515,"","Update to version 8.0.28, 8.1.16, 8.2.3 or later.","PHP versions prior to 8.0.28, 8.1.x prior to 8.1.16 and
  8.2.x prior to 8.2.3.","The following flaws exist:

  - CVE-2023-0567: Fixed bug #81744 (Password_verify() always return true with some hash)

  - CVE-2023-0568: Fixed bug #81746 (1-byte array overrun in common path resolve code)

  - CVE-2023-0662: Fixed bug GHSA-54hq-v5wp-fqgv (DOS vulnerability when parsing multipart request
  body)","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux
(OID: 1.3.6.1.4.1.25623.1.0.104541)
Version used: 2023-10-13T05:06:10Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2024-3330,DFN-CERT-2024-2681,DFN-CERT-2023-2570,DFN-CERT-2023-2538,DFN-CERT-2023-0994,DFN-CERT-2023-0884,DFN-CERT-2023-0462,DFN-CERT-2023-0435,DFN-CERT-2023-0336,WID-SEC-2023-2671,WID-SEC-2023-1424,WID-SEC-2023-1022,WID-SEC-2023-0383",""
10.0.0.92,,22,tcp,8.1,High,30,"VendorFix","OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)","OpenBSD OpenSSH is prone to a remote code execution (RCE)
  vulnerability dubbed 'regreSSHion'.","Installed version: 8.9p1
Fixed version:     9.8
Installation
path / port:       22/tcp

",1.3.6.1.4.1.25623.1.0.114680,"CVE-2024-6387",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,909cf14d-def8-4ad1-af12-82e3adba1048,"","Update to version 9.8 or later.","OpenBSD OpenSSH versions prior to 4.4p1 (unless patched for
  CVE-2006-5051 and CVE-2008-4109) and 8.5p1 through 9.7p1.","Vendor insights:

  1) Race condition in sshd(8)

  A critical vulnerability in sshd(8) was present that may allow arbitrary code execution with root
  privileges.

  Successful exploitation has been demonstrated on 32-bit Linux/glibc systems with ASLR. Under lab
  conditions, the attack requires on average 6-8 hours of continuous connections up to the maximum
  the server will accept. Exploitation on 64-bit systems is believed to be possible but has not been
  demonstrated at this time. It's likely that these attacks will be improved upon.

  Exploitation on non-glibc systems is conceivable but has not been examined. Systems that lack ASLR
  or users of downstream Linux distributions that have modified OpenSSH to disable per-connection
  ASLR re-randomisation (yes - this is a thing, no - we don't understand why) may potentially have
  an easier path to exploitation.

  OpenBSD is not vulnerable.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 4.4p1, 8.5p1 - 9.7p1 RCE Vulnerability (regreSSHion)
(OID: 1.3.6.1.4.1.25623.1.0.114680)
Version used: 2024-07-09T05:05:54Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","DFN-CERT-2025-0042,DFN-CERT-2024-1960,DFN-CERT-2024-1959,DFN-CERT-2024-1958,DFN-CERT-2024-1904,DFN-CERT-2024-1869,DFN-CERT-2024-1868,DFN-CERT-2024-1844,DFN-CERT-2024-1759,DFN-CERT-2024-1740,DFN-CERT-2024-1694,DFN-CERT-2024-1693,WID-SEC-2024-3195,WID-SEC-2024-1725,WID-SEC-2024-1486",""
10.0.0.92,,3128,tcp,7.8,High,70,"WillNotFix","Squid Multiple 0-Day Vulnerabilities (Oct 2023)","Squid is prone to multiple zero-day (0-day) vulnerabilities.","Installed version: 5.9
Fixed version:     None
Installation
path / port:       3128/tcp

",1.3.6.1.4.1.25623.1.0.100439,"",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,6573e35d-a9ad-4c6e-a833-3bb0fc10b14c,"","No known solution was made available for at least one year
  since the disclosure of this vulnerability. Likely none will be provided anymore. General solution
  options are to upgrade to a newer release, disable respective features, remove the product or
  replace the product by another one.

  Notes:

  - It seems that some of the flaws could be mitigated by workarounds (listed in the referenced
  GitHub Gist) via either configuration changes and/or by disabling some features / functionality
  of Squid during build time

  - If only these workarounds have been applied and the risk is accepted that these workarounds
  might not fully mitigate the relevant flaw(s) please create an override for this result","As of 10/2024 the situation about the versions affected by the
  previous listed vulnerabilities is largely unclear (The security researcher only stated that all
  vulnerabilities were discovered in squid-5.0.5 and the vendor only published a few advisories so
  far).

  Due to this unclear situation all Squid versions are currently assumed to be vulnerable by the not
  yet fixed flaws.","The following flaws have been reported in 2021 to the vendor and
  seems to be not fixed yet:

  - One-Byte Buffer OverRead in HTTP Request Header Parsing

  - strlen(NULL) Crash Using Digest Authentication GHSA-254c-93q9-cp53

  - Gopher Assertion Crash

  - Whois Assertion Crash

  - RFC 2141 / 2169 (URN) Assertion Crash

  - Assertion in Negotiate/NTLM Authentication Using Pipeline Prefetching

  - Assertion on IPv6 Host Requests with --disable-ipv6

  - Assertion Crash on Unexpected 'HTTP/1.1 100 Continue' Response Header

  - Pipeline Prefetch Assertion With Double 'Expect:100-continue' Request Headers

  - Pipeline Prefetch Assertion With Invalid Headers

  - Assertion Crash in Deferred Requests

  - Assertion in Digest Authentication

  - FTP Authentication Crash

  - Assertion Crash In HTTP Response Headers Handling

  - Implicit Assertion in Stream Handling

  Note: One GHSA advisory has been provided by the security researcher but is not published /
  available yet.","Checks if a vulnerable version is present on the target host.
Details:
Squid Multiple 0-Day Vulnerabilities (Oct 2023)
(OID: 1.3.6.1.4.1.25623.1.0.100439)
Version used: 2024-11-01T05:05:36Z
","Product: cpe:/a:squid-cache:squid:5.9
Method: Squid Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.900611)
","","",""
10.0.0.92,,3128,tcp,7.8,High,30,"VendorFix","Squid DoS Vulnerability (GHSA-72c2-c3wm-8qxc, SQUID-2024:1)","Squid is prone to a denial of service (DoS) vulnerability in the
  HTTP Chunked Decoding.","Installed version: 5.9
Fixed version:     6.8
Installation
path / port:       3128/tcp

",1.3.6.1.4.1.25623.1.0.114405,"CVE-2024-25111",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,0375b49b-1682-4f8a-93b5-a2144b288c74,"","Update to version 6.8 or later.","Squid version 3.5.27 through 6.7.","Due to an Uncontrolled Recursion bug, Squid may be vulnerable to
  a Denial of Service attack against HTTP Chunked decoder.

  This flaw was part of the 'Squid Caching Proxy Security Audit: 55 vulnerabilities and 35 0days'
  publication in October 2023 and filed as 'Chunked Encoding Stack Overflow'.","Checks if a vulnerable version is present on the target host.
Details:
Squid DoS Vulnerability (GHSA-72c2-c3wm-8qxc, SQUID-2024:1)
(OID: 1.3.6.1.4.1.25623.1.0.114405)
Version used: 2024-11-01T05:05:36Z
","Product: cpe:/a:squid-cache:squid:5.9
Method: Squid Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.900611)
","","DFN-CERT-2024-2191,DFN-CERT-2024-1017,DFN-CERT-2024-0956,DFN-CERT-2024-0894,DFN-CERT-2024-0797,DFN-CERT-2024-0742,DFN-CERT-2024-0642,WID-SEC-2024-0544",""
10.0.0.92,,3128,tcp,7.8,High,30,"VendorFix","Squid DoS Vulnerability (GHSA-jm7h-w5q5-jpq9, SQUID-2020:13)","Squid is prone to a denial of service (DoS) vulnerability.","Installed version: 5.9
Fixed version:     6.0.1
Installation
path / port:       3128/tcp

",1.3.6.1.4.1.25623.1.0.150942,"",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,78fb6372-21ae-48f9-aa49-cf252ac90977,"","Update to version 6.0.1 or later.

  As a workaround reject all gopher URL requests. Please see the referenced vendor advisory for more
  information.","Squid prior to version 6.0.1.","This problem allows a remote gopher: server to trigger a buffer
  overflow by delivering large gopher protocol responses. On most operating systems with memory
  protection this will halt Squid service immediately, causing a denial of service to all Squid
  clients.

  The gopher protocol is always available and enabled in Squid prior to Squid 6.0.1.","Checks if a vulnerable version is present on the target host.
Details:
Squid DoS Vulnerability (GHSA-jm7h-w5q5-jpq9, SQUID-2020:13)
(OID: 1.3.6.1.4.1.25623.1.0.150942)
Version used: 2023-09-08T05:06:21Z
","Product: cpe:/a:squid-cache:squid:5.9
Method: Squid Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.900611)
","","",""
10.0.0.92,,80,tcp,7.8,High,30,"VendorFix","PHP < 8.0.27, 8.1.x < 8.1.14, 8.2.x < 8.2.1 Security Update - Linux","PHP is prone to an integer overflow vulnerability.","Installed version: 7.2.34
Fixed version:     8.0.27
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.149069,"CVE-2022-31631",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,45a087e7-87fd-436b-82ad-9f2f9a09a675,"","Update to version 8.0.27, 8.1.14, 8.2.1 or later.","PHP prior to version 8.0.27, version 8.1.x through 8.1.13 and
  8.2.0.","Due to an uncaught integer overflow, PDO::quote() of PDO_SQLite
  may return a not properly quoted string.","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.0.27, 8.1.x < 8.1.14, 8.2.x < 8.2.1 Security Update - Linux
(OID: 1.3.6.1.4.1.25623.1.0.149069)
Version used: 2023-01-09T10:12:48Z
","Product: cpe:/a:php:php:7.2.34
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2023-0435,DFN-CERT-2023-0422,DFN-CERT-2023-0071,DFN-CERT-2023-0034,WID-SEC-2023-0035",""
10.0.0.92,,80,tcp,7.5,High,30,"VendorFix","Apache HTTP Server < 2.4.58 mod_macro Out-of-bounds Read Vulnerability - Linux","Apache HTTP Server is prone to an out-of-bounds read
  vulnerability in mod_macro.","Installed version: 2.4.52
Fixed version:     2.4.58
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.100272,"CVE-2023-31122",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,f7524334-b58e-4e33-a025-701631ac69c8,"","Update to version 2.4.58 or later.","Apache HTTP Server version 2.4.57 and prior.","","Checks if a vulnerable version is present on the target host.
Details:
Apache HTTP Server < 2.4.58 'mod_macro' Out-of-bounds Read Vulnerability - L...
(OID: 1.3.6.1.4.1.25623.1.0.100272)
Version used: 2024-02-15T05:05:40Z
","Product: cpe:/a:apache:http_server:2.4.52
Method: Apache HTTP Server Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.117232)
","","DFN-CERT-2024-1411,DFN-CERT-2024-1010,DFN-CERT-2024-1000,DFN-CERT-2024-0732,DFN-CERT-2023-2640,DFN-CERT-2023-2583,WID-SEC-2024-1226,WID-SEC-2024-0899,WID-SEC-2024-0869,WID-SEC-2024-0769,WID-SEC-2024-0107,WID-SEC-2023-2917,WID-SEC-2023-2712",""
10.0.0.92,,3128,tcp,7.5,High,30,"VendorFix","Squid DoS Vulnerability (GHSA-8w9r-p88v-mmx9, SQUID-2023:7)","Squid is prone to a denial of service (DoS) vulnerability.","Installed version: 5.9
Fixed version:     6.5
Installation
path / port:       3128/tcp

",1.3.6.1.4.1.25623.1.0.114206,"CVE-2023-49285",33467d73-4d16-47b4-8cde-ab099da2c47f,"My network scan",2025-03-04T16:36:29Z,048c13f7-d12e-4e8f-ad3e-6507650f5041,"","Update to version 6.5 or later.","Squid versions 2.2 through 5.9 and 6.0 through 6.4.","Due to a Buffer Overread bug Squid is vulnerable to a Denial of
  Service attack against Squid HTTP Message processing.

  This flaw was part of the 'Squid Caching Proxy Security Audit: 55 vulnerabilities and 35 0days'
  publication in October 2023 and filed as '1-Byte Buffer OverRead in RFC 1123 date/time
  Handling'.","Checks if a vulnerable version is present on the target host.
Details:
Squid DoS Vulnerability (GHSA-8w9r-p88v-mmx9, SQUID-2023:7)
(OID: 1.3.6.1.4.1.25623.1.0.114206)
Version used: 2024-11-01T05:05:36Z
","Product: cpe:/a:squid-cache:squid:5.9
Method: Squid Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.900611)
","","DFN-CERT-2024-1684,DFN-CERT-2024-0970,DFN-CERT-2024-0642,DFN-CERT-2024-0214,DFN-CERT-2024-0172,DFN-CERT-2024-0039,DFN-CERT-2024-0038,DFN-CERT-2024-0026,DFN-CERT-2023-3192,DFN-CERT-2023-3036,WID-SEC-2024-1248,WID-SEC-2023-3049",""
